route_id,service_id,trip_id,shape_id,trip_headsign,trip_short_name,direction_id,block_id
"10-A12-j24-1","TA+4rm00","32.TA.10-A12-j24-1.11.R","10-A12-j24-1.11.R","Berlin Charlottenburg","RJ 256","1",""
"10-A12-j24-1","TA+lvg10","33.TA.10-A12-j24-1.11.R","10-A12-j24-1.11.R","Berlin Charlottenburg","RJ 256","1",""
"10-A12-j24-1","TA+5hk10","34.TA.10-A12-j24-1.11.R","10-A12-j24-1.11.R","Berlin Charlottenburg","RJ 256","1",""
"10-A12-j24-1","TA+zs020","35.TA.10-A12-j24-1.11.R","10-A12-j24-1.11.R","Berlin Charlottenburg","RJ 256","1",""
"10-A12-j24-1","TA+xjp00","36.TA.10-A12-j24-1.11.R","10-A12-j24-1.11.R","Berlin Charlottenburg","RJ 256","1",""
"10-A12-j24-1","TA+vtd10","37.TA.10-A12-j24-1.11.R","10-A12-j24-1.11.R","Berlin Charlottenburg","RJ 256","1",""
"10-A12-j24-1","TA+yxo10","38.TA.10-A12-j24-1.12.R","10-A12-j24-1.12.R","Wien Hauptbahnhof","RJ 558","1",""
"10-A12-j24-1","TA+yxo10","39.TA.10-A12-j24-1.13.R","10-A12-j24-1.13.R","Wien Hauptbahnhof","RJ 750","1",""
"10-A12-j24-1","TA+yxo10","4.TA.10-A12-j24-1.2.R","10-A12-j24-1.2.R","Flughafen Wien Bahnhof","RJ 1023","1",""
"10-A12-j24-1","TA+yxo10","40.TA.10-A12-j24-1.14.R","10-A12-j24-1.14.R","Wien Hauptbahnhof","RJ 754","1",""
"10-A12-j24-1","TA+2vd10","41.TA.10-A12-j24-1.15.R","10-A12-j24-1.15.R","Wien Hauptbahnhof","D 16470","1",""
"10-A12-j24-1","TA+esq00","42.TA.10-A12-j24-1.16.R","10-A12-j24-1.16.R","Wien Hauptbahnhof","RJ 850","1",""
"10-A12-j24-1","TA+fno00","43.TA.10-A12-j24-1.16.R","10-A12-j24-1.16.R","Wien Hauptbahnhof","RJ 850","1",""
"10-A12-j24-1","TA+5c420","44.TA.10-A12-j24-1.17.R","10-A12-j24-1.17.R","Flughafen Wien Bahnhof","RJ 656","1",""
"10-A12-j24-1","TA+jwq10","45.TA.10-A12-j24-1.17.R","10-A12-j24-1.17.R","Flughafen Wien Bahnhof","RJ 656","1",""
"10-A12-j24-1","TA+esq00","46.TA.10-A12-j24-1.18.R","10-A12-j24-1.18.R","Flughafen Wien Bahnhof","RJ 554","1",""
"10-A12-j24-1","TA+fno00","47.TA.10-A12-j24-1.18.R","10-A12-j24-1.18.R","Flughafen Wien Bahnhof","RJ 554","1",""
"10-A12-j24-1","TA+qag10","48.TA.10-A12-j24-1.19.R","10-A12-j24-1.19.R","Flughafen Wien Bahnhof","RJ 656","1",""
"10-A12-j24-1","TA+iwq10","49.TA.10-A12-j24-1.19.R","10-A12-j24-1.19.R","Flughafen Wien Bahnhof","RJ 656","1",""
"10-A12-j24-1","TA+6cq10","5.TA.10-A12-j24-1.2.R","10-A12-j24-1.2.R","Flughafen Wien Bahnhof","RJ 1023","1",""
"10-A12-j24-1","TA+esq00","50.TA.10-A12-j24-1.20.R","10-A12-j24-1.20.R","Flughafen Wien Bahnhof","RJ 558","1",""
"10-A12-j24-1","TA+ecp10","51.TA.10-A12-j24-1.20.R","10-A12-j24-1.20.R","Flughafen Wien Bahnhof","RJ 558","1",""
"10-A12-j24-1","TA+esq00","52.TA.10-A12-j24-1.21.R","10-A12-j24-1.21.R","Flughafen Wien Bahnhof","RJ 750","1",""
"10-A12-j24-1","TA+ecp10","53.TA.10-A12-j24-1.21.R","10-A12-j24-1.21.R","Flughafen Wien Bahnhof","RJ 750","1",""
"10-A12-j24-1","TA+esq00","54.TA.10-A12-j24-1.22.R","10-A12-j24-1.22.R","Flughafen Wien Bahnhof","RJ 754","1",""
"10-A12-j24-1","TA+ecp10","55.TA.10-A12-j24-1.22.R","10-A12-j24-1.22.R","Flughafen Wien Bahnhof","RJ 754","1",""
"10-A12-j24-1","TA+6c420","56.TA.10-A12-j24-1.23.R","10-A12-j24-1.23.R","Wien Hauptbahnhof","D 854","1",""
"10-A12-j24-1","TA+esq00","57.TA.10-A12-j24-1.24.R","10-A12-j24-1.24.R","Praha hlavní nádraží","RJ 74","1",""
"10-A12-j24-1","TA+ge610","58.TA.10-A12-j24-1.24.R","10-A12-j24-1.24.R","Praha hlavní nádraží","RJ 256","1",""
"10-A12-j24-1","TA+a9k10","59.TA.10-A12-j24-1.24.R","10-A12-j24-1.24.R","Praha hlavní nádraží","RJ 256","1",""
"10-A12-j24-1","TA+yxo10","6.TA.10-A12-j24-1.2.R","10-A12-j24-1.2.R","Flughafen Wien Bahnhof","RJ 1021","1",""
"10-A12-j24-1","TA+nm520","60.TA.10-A12-j24-1.24.R","10-A12-j24-1.24.R","Praha hlavní nádraží","RJ 256","1",""
"10-A12-j24-1","TA+6m520","61.TA.10-A12-j24-1.24.R","10-A12-j24-1.24.R","Praha hlavní nádraží","RJ 256","1",""
"10-A12-j24-1","TA+je610","62.TA.10-A12-j24-1.24.R","10-A12-j24-1.24.R","Praha hlavní nádraží","RJ 256","1",""
"10-A12-j24-1","TA+qvg10","63.TA.10-A12-j24-1.24.R","10-A12-j24-1.24.R","Praha hlavní nádraží","RJ 256","1",""
"10-A12-j24-1","TA+p0t10","64.TA.10-A12-j24-1.24.R","10-A12-j24-1.24.R","Praha hlavní nádraží","RJ 256","1",""
"10-A12-j24-1","TA+a9s00","65.TA.10-A12-j24-1.24.R","10-A12-j24-1.24.R","Praha hlavní nádraží","RJ 256","1",""
"10-A12-j24-1","TA+cjp10","66.TA.10-A12-j24-1.24.R","10-A12-j24-1.24.R","Praha hlavní nádraží","RJ 256","1",""
"10-A12-j24-1","TA+fno00","67.TA.10-A12-j24-1.24.R","10-A12-j24-1.24.R","Praha hlavní nádraží","RJ 74","1",""
"10-A12-j24-1","TA+esq00","68.TA.10-A12-j24-1.25.R","10-A12-j24-1.25.R","Praha hlavní nádraží","RJ 372","1",""
"10-A12-j24-1","TA+esq00","69.TA.10-A12-j24-1.25.R","10-A12-j24-1.25.R","Praha hlavní nádraží","RJ 370","1",""
"10-A12-j24-1","TA+3q620","7.TA.10-A12-j24-1.2.R","10-A12-j24-1.2.R","Flughafen Wien Bahnhof","RJX 569","1",""
"10-A12-j24-1","TA+esq00","70.TA.10-A12-j24-1.25.R","10-A12-j24-1.25.R","Praha hlavní nádraží","RJ 78","1",""
"10-A12-j24-1","TA+fno00","71.TA.10-A12-j24-1.25.R","10-A12-j24-1.25.R","Praha hlavní nádraží","RJ 78","1",""
"10-A12-j24-1","TA+fno00","72.TA.10-A12-j24-1.25.R","10-A12-j24-1.25.R","Praha hlavní nádraží","RJ 370","1",""
"10-A12-j24-1","TA+fno00","73.TA.10-A12-j24-1.25.R","10-A12-j24-1.25.R","Praha hlavní nádraží","RJ 372","1",""
"10-A12-j24-1","TA+esq00","74.TA.10-A12-j24-1.26.R","10-A12-j24-1.26.R","Brno hlavní nádraží","RJ 374","1",""
"10-A12-j24-1","TA+fno00","75.TA.10-A12-j24-1.26.R","10-A12-j24-1.26.R","Brno hlavní nádraží","RJ 374","1",""
"10-A12-j24-1","TA+esq00","76.TA.10-A12-j24-1.27.R","10-A12-j24-1.27.R","Praha hlavní nádraží","RJ 72","1",""
"10-A12-j24-1","TA+fno00","77.TA.10-A12-j24-1.27.R","10-A12-j24-1.27.R","Praha hlavní nádraží","RJ 72","1",""
"10-A12-j24-1","TA","78.TA.10-A12-j24-1.28.H","10-A12-j24-1.28.H","Ljubljana železniška postaja","D 157","0","1212"
"10-A12-j24-1","TA+yq520","79.TA.10-A12-j24-1.29.H","10-A12-j24-1.29.H","Bruck an der Mur","RJ 1255","0",""
"10-A12-j24-1","TA+gs320","8.TA.10-A12-j24-1.2.R","10-A12-j24-1.2.R","Flughafen Wien Bahnhof","RJ 821","1",""
"10-A12-j24-1","TA+5q620","80.TA.10-A12-j24-1.30.H","10-A12-j24-1.30.H","Graz Hauptbahnhof","D 855","0",""
"10-A12-j24-1","TA+6q620","81.TA.10-A12-j24-1.31.H","10-A12-j24-1.31.H","Graz Hauptbahnhof","D 855","0",""
"10-A12-j24-1","TA+7q620","82.TA.10-A12-j24-1.32.H","10-A12-j24-1.32.H","Graz Hauptbahnhof","RJ 1255","0",""
"10-A12-j24-1","TA+ec","83.TA.10-A12-j24-1.33.H","10-A12-j24-1.33.H","Graz Hauptbahnhof","RJ 1255","0",""
"10-A12-j24-1","TA+rtd10","84.TA.10-A12-j24-1.34.H","10-A12-j24-1.34.H","Graz Hauptbahnhof","RJ 1255","0",""
"10-A12-j24-1","TA+vbs10","85.TA.10-A12-j24-1.35.H","10-A12-j24-1.35.H","Graz Hauptbahnhof","RJ 755","0",""
"10-A12-j24-1","TA+lc320","86.TA.10-A12-j24-1.35.H","10-A12-j24-1.35.H","Graz Hauptbahnhof","RJ 755","0",""
"10-A12-j24-1","TA+wlq10","87.TA.10-A12-j24-1.36.H","10-A12-j24-1.36.H","Graz Hauptbahnhof","RJ 755","0",""
"10-A12-j24-1","TA+07520","88.TA.10-A12-j24-1.36.H","10-A12-j24-1.36.H","Graz Hauptbahnhof","RJ 755","0",""
"10-A12-j24-1","TA+esq00","89.TA.10-A12-j24-1.37.H","10-A12-j24-1.37.H","Graz Hauptbahnhof","RJ 553","0",""
"10-A12-j24-1","TA+6cq10","9.TA.10-A12-j24-1.2.R","10-A12-j24-1.2.R","Flughafen Wien Bahnhof","RJ 1021","1",""
"10-A12-j24-1","TA+ecp10","90.TA.10-A12-j24-1.37.H","10-A12-j24-1.37.H","Graz Hauptbahnhof","RJ 553","0",""
"10-A12-j24-1","TA+esq00","91.TA.10-A12-j24-1.38.H","10-A12-j24-1.38.H","Graz Hauptbahnhof","RJ 853","0",""
"10-A12-j24-1","TA+5rm00","92.TA.10-A12-j24-1.38.H","10-A12-j24-1.38.H","Graz Hauptbahnhof","RJ 853","0",""
"10-A12-j24-1","TA+d1r10","93.TA.10-A12-j24-1.38.H","10-A12-j24-1.38.H","Graz Hauptbahnhof","RJ 853","0",""
"10-A12-j24-1","TA+5c420","94.TA.10-A12-j24-1.39.H","10-A12-j24-1.39.H","Graz Hauptbahnhof","RJ 559","0",""
"10-A12-j24-1","TA+jwq10","95.TA.10-A12-j24-1.39.H","10-A12-j24-1.39.H","Graz Hauptbahnhof","RJ 559","0",""
"10-A12-j24-1","TA+qag10","96.TA.10-A12-j24-1.40.H","10-A12-j24-1.40.H","Graz Hauptbahnhof","RJ 559","0",""
"10-A12-j24-1","TA+iwq10","97.TA.10-A12-j24-1.40.H","10-A12-j24-1.40.H","Graz Hauptbahnhof","RJ 559","0",""
"10-A12-j24-1","TA+esq00","98.TA.10-A12-j24-1.41.H","10-A12-j24-1.41.H","Graz Hauptbahnhof","RJ 653","0",""
"10-A12-j24-1","TA+ecp10","99.TA.10-A12-j24-1.41.H","10-A12-j24-1.41.H","Graz Hauptbahnhof","RJ 653","0",""
"10-A13-j24-1","TA+hyq10","1.TA.10-A13-j24-1.1.R","10-A13-j24-1.1.R","Bratislava hlavná stanica","RJX 167","1","1213"
"10-A13-j24-1","TA+zi520","10.TA.10-A13-j24-1.1.R","10-A13-j24-1.1.R","Bratislava hlavná stanica","RJX 167","1","1220"
"10-A13-j24-1","TA+5as00","11.TA.10-A13-j24-1.1.R","10-A13-j24-1.1.R","Bratislava hlavná stanica","RJX 167","1","1221"
"10-A13-j24-1","TA+qyq10","12.TA.10-A13-j24-1.1.R","10-A13-j24-1.1.R","Bratislava hlavná stanica","RJX 167","1","1222"
"10-A13-j24-1","TA+g7h10","13.TA.10-A13-j24-1.1.R","10-A13-j24-1.1.R","Bratislava hlavná stanica","RJX 167","1","1223"
"10-A13-j24-1","TA+6r510","14.TA.10-A13-j24-1.1.R","10-A13-j24-1.1.R","Bratislava hlavná stanica","RJX 167","1","1224"
"10-A13-j24-1","TA+68d00","15.TA.10-A13-j24-1.1.R","10-A13-j24-1.1.R","Bratislava hlavná stanica","RJX 167","1","1233"
"10-A13-j24-1","TA+18z00","16.TA.10-A13-j24-1.1.R","10-A13-j24-1.1.R","Bratislava hlavná stanica","RJX 167","1","1225"
"10-A13-j24-1","TA+p0k10","17.TA.10-A13-j24-1.1.R","10-A13-j24-1.1.R","Bratislava hlavná stanica","RJX 167","1","1226"
"10-A13-j24-1","TA+h8620","18.TA.10-A13-j24-1.1.R","10-A13-j24-1.1.R","Bratislava hlavná stanica","RJX 167","1","1227"
"10-A13-j24-1","TA+lyq10","19.TA.10-A13-j24-1.1.R","10-A13-j24-1.1.R","Bratislava hlavná stanica","RJX 167","1","1234"
"10-A13-j24-1","TA+0q620","2.TA.10-A13-j24-1.1.R","10-A13-j24-1.1.R","Bratislava hlavná stanica","RJX 167","1","1214"
"10-A13-j24-1","TA+kyq10","20.TA.10-A13-j24-1.1.R","10-A13-j24-1.1.R","Bratislava hlavná stanica","RJX 167","1","1235"
"10-A13-j24-1","TA+a9k10","21.TA.10-A13-j24-1.1.R","10-A13-j24-1.1.R","Bratislava hlavná stanica","RJX 167","1","1236"
"10-A13-j24-1","TA+pyq10","22.TA.10-A13-j24-1.1.R","10-A13-j24-1.1.R","Bratislava hlavná stanica","RJX 167","1","1237"
"10-A13-j24-1","TA+ncq10","23.TA.10-A13-j24-1.1.R","10-A13-j24-1.1.R","Bratislava hlavná stanica","RJX 167","1","1238"
"10-A13-j24-1","TA+nyq10","24.TA.10-A13-j24-1.1.R","10-A13-j24-1.1.R","Bratislava hlavná stanica","RJX 167","1","1239"
"10-A13-j24-1","TA+aoi10","25.TA.10-A13-j24-1.2.H","10-A13-j24-1.2.H","Zürich HB","RJX 160","0","1260"
"10-A13-j24-1","TA+4ii10","26.TA.10-A13-j24-1.2.H","10-A13-j24-1.2.H","Zürich HB","RJX 160","0","1240"
"10-A13-j24-1","TA+e8j10","27.TA.10-A13-j24-1.2.H","10-A13-j24-1.2.H","Zürich HB","RJX 160","0","1241"
"10-A13-j24-1","TA+hgx00","28.TA.10-A13-j24-1.2.H","10-A13-j24-1.2.H","Zürich HB","RJX 160","0","1242"
"10-A13-j24-1","TA+p0k10","29.TA.10-A13-j24-1.2.H","10-A13-j24-1.2.H","Zürich HB","RJX 160","0","1243"
"10-A13-j24-1","TA+e0h00","3.TA.10-A13-j24-1.1.R","10-A13-j24-1.1.R","Bratislava hlavná stanica","RJX 167","1","1215"
"10-A13-j24-1","TA+h8620","30.TA.10-A13-j24-1.2.H","10-A13-j24-1.2.H","Zürich HB","RJX 160","0","1244"
"10-A13-j24-1","TA+fdq10","31.TA.10-A13-j24-1.2.H","10-A13-j24-1.2.H","Zürich HB","RJX 160","0","1245"
"10-A13-j24-1","TA+87720","32.TA.10-A13-j24-1.2.H","10-A13-j24-1.2.H","Zürich HB","RJX 160","0","1246"
"10-A13-j24-1","TA+10h10","33.TA.10-A13-j24-1.2.H","10-A13-j24-1.2.H","Zürich HB","RJX 160","0","1247"
"10-A13-j24-1","TA+j6720","34.TA.10-A13-j24-1.2.H","10-A13-j24-1.2.H","Zürich HB","RJX 160","0","1248"
"10-A13-j24-1","TA+18z00","35.TA.10-A13-j24-1.2.H","10-A13-j24-1.2.H","Zürich HB","RJX 160","0","1261"
"10-A13-j24-1","TA+olz00","36.TA.10-A13-j24-1.2.H","10-A13-j24-1.2.H","Zürich HB","RJX 160","0","1249"
"10-A13-j24-1","TA+5as00","37.TA.10-A13-j24-1.2.H","10-A13-j24-1.2.H","Zürich HB","RJX 160","0","1250"
"10-A13-j24-1","TA+zi520","38.TA.10-A13-j24-1.2.H","10-A13-j24-1.2.H","Zürich HB","RJX 160","0","1251"
"10-A13-j24-1","TA+qzj10","39.TA.10-A13-j24-1.2.H","10-A13-j24-1.2.H","Zürich HB","RJX 160","0","1252"
"10-A13-j24-1","TA+1q620","4.TA.10-A13-j24-1.1.R","10-A13-j24-1.1.R","Bratislava hlavná stanica","RJX 167","1","1216"
"10-A13-j24-1","TA+cr510","40.TA.10-A13-j24-1.2.H","10-A13-j24-1.2.H","Zürich HB","RJX 160","0","1253"
"10-A13-j24-1","TA+g7h10","41.TA.10-A13-j24-1.2.H","10-A13-j24-1.2.H","Zürich HB","RJX 160","0","1254"
"10-A13-j24-1","TA+wfx10","42.TA.10-A13-j24-1.2.H","10-A13-j24-1.2.H","Zürich HB","RJX 160","0","1255"
"10-A13-j24-1","TA+mjq10","43.TA.10-A13-j24-1.2.H","10-A13-j24-1.2.H","Zürich HB","RJX 160","0","1262"
"10-A13-j24-1","TA+ncq10","44.TA.10-A13-j24-1.2.H","10-A13-j24-1.2.H","Zürich HB","RJX 160","0","1263"
"10-A13-j24-1","TA+xhp10","45.TA.10-A13-j24-1.2.H","10-A13-j24-1.2.H","Zürich HB","RJX 160","0","1264"
"10-A13-j24-1","TA+lyq10","46.TA.10-A13-j24-1.2.H","10-A13-j24-1.2.H","Zürich HB","RJX 160","0","1265"
"10-A13-j24-1","TA+p2r10","47.TA.10-A13-j24-1.2.H","10-A13-j24-1.2.H","Zürich HB","RJX 160","0","1266"
"10-A13-j24-1","TA+vdk10","48.TA.10-A13-j24-1.2.H","10-A13-j24-1.2.H","Zürich HB","RJX 160","0","1267"
"10-A13-j24-1","TA+7v220","49.TA.10-A13-j24-1.3.H","10-A13-j24-1.3.H","Zürich HB","RJX 160","0","1268"
"10-A13-j24-1","TA+l3320","5.TA.10-A13-j24-1.1.R","10-A13-j24-1.1.R","Bratislava hlavná stanica","RJX 167","1","1231"
"10-A13-j24-1","TA+77720","50.TA.10-A13-j24-1.3.H","10-A13-j24-1.3.H","Zürich HB","RJX 160","0","1269"
"10-A13-j24-1","TA+zmp00","51.TA.10-A13-j24-1.2.H","10-A13-j24-1.2.H","Zürich HB","RJX 160","0","1256"
"10-A13-j24-1","TA+g9g00","52.TA.10-A13-j24-1.2.H","10-A13-j24-1.2.H","Zürich HB","RJX 160","0","1257"
"10-A13-j24-1","TA+ldn00","53.TA.10-A13-j24-1.2.H","10-A13-j24-1.2.H","Zürich HB","RJX 160","0","1258"
"10-A13-j24-1","TA+3lx00","54.TA.10-A13-j24-1.2.H","10-A13-j24-1.2.H","Zürich HB","RJX 160","0","1259"
"10-A13-j24-1","TA+8m420","55.TA.10-A13-j24-1.1.R","10-A13-j24-1.1.R","Bratislava hlavná stanica","RJX 167","1","1228"
"10-A13-j24-1","TA+g3720","56.TA.10-A13-j24-1.1.R","10-A13-j24-1.1.R","Bratislava hlavná stanica","RJX 167","1","1229"
"10-A13-j24-1","TA+ldn00","57.TA.10-A13-j24-1.1.R","10-A13-j24-1.1.R","Bratislava hlavná stanica","RJX 167","1","1230"
"10-A13-j24-1","TA+7m420","6.TA.10-A13-j24-1.1.R","10-A13-j24-1.1.R","Bratislava hlavná stanica","RJX 167","1","1232"
"10-A13-j24-1","TA+18510","7.TA.10-A13-j24-1.1.R","10-A13-j24-1.1.R","Bratislava hlavná stanica","RJX 167","1","1217"
"10-A13-j24-1","TA+zmp00","8.TA.10-A13-j24-1.1.R","10-A13-j24-1.1.R","Bratislava hlavná stanica","RJX 167","1","1218"
"10-A13-j24-1","TA+qzj10","9.TA.10-A13-j24-1.1.R","10-A13-j24-1.1.R","Bratislava hlavná stanica","RJX 167","1","1219"
"10-A14-j24-1","TA+78320","1.TA.10-A14-j24-1.1.R","10-A14-j24-1.1.R","Wien Hauptbahnhof","D 17003","1",""
"10-A14-j24-1","TA+9yo10","10.TA.10-A14-j24-1.5.H","10-A14-j24-1.5.H","Wörgl Hauptbahnhof","RJX 1062","0",""
"10-A14-j24-1","TA+ayo10","11.TA.10-A14-j24-1.5.H","10-A14-j24-1.5.H","Wörgl Hauptbahnhof","RJX 1062","0",""
"10-A14-j24-1","TA+4yo10","12.TA.10-A14-j24-1.6.H","10-A14-j24-1.6.H","Wörgl Hauptbahnhof","D 1060","0",""
"10-A14-j24-1","TA+a8320","13.TA.10-A14-j24-1.6.H","10-A14-j24-1.6.H","Wörgl Hauptbahnhof","D 1060","0",""
"10-A14-j24-1","TA+5yo10","14.TA.10-A14-j24-1.6.H","10-A14-j24-1.6.H","Wörgl Hauptbahnhof","D 1060","0",""
"10-A14-j24-1","TA+f2z10","2.TA.10-A14-j24-1.2.R","10-A14-j24-1.2.R","Wien Hauptbahnhof","RJX 1063","1",""
"10-A14-j24-1","TA+cyo10","3.TA.10-A14-j24-1.2.R","10-A14-j24-1.2.R","Wien Hauptbahnhof","RJX 1063","1",""
"10-A14-j24-1","TA+c8320","4.TA.10-A14-j24-1.2.R","10-A14-j24-1.2.R","Wien Hauptbahnhof","RJX 1063","1",""
"10-A14-j24-1","TA+b8320","5.TA.10-A14-j24-1.3.R","10-A14-j24-1.3.R","Wien Hauptbahnhof","D 1061","1",""
"10-A14-j24-1","TA+6yo10","6.TA.10-A14-j24-1.3.R","10-A14-j24-1.3.R","Wien Hauptbahnhof","D 1061","1",""
"10-A14-j24-1","TA+7yo10","7.TA.10-A14-j24-1.3.R","10-A14-j24-1.3.R","Wien Hauptbahnhof","D 1061","1",""
"10-A14-j24-1","TA+iqn00","8.TA.10-A14-j24-1.4.R","10-A14-j24-1.4.R","Wien Hauptbahnhof","RJX 1063","1",""
"10-A14-j24-1","TA+e6120","9.TA.10-A14-j24-1.5.H","10-A14-j24-1.5.H","Wörgl Hauptbahnhof","RJX 1062","0",""
"10-A18-j24-1","TA+4g420","1.TA.10-A18-j24-1.1.R","10-A18-j24-1.1.R","Innsbruck Hauptbahnhof","RJ 287","1",""
"10-A18-j24-1","TA+g7h10","10.TA.10-A18-j24-1.2.R","10-A18-j24-1.2.R","Feldkirch Bahnhof","RJX 162","1","1198"
"10-A18-j24-1","TA+qyq10","100.TA.10-A18-j24-1.10.H","10-A18-j24-1.10.H","Bratislava hlavná stanica","RJX 167","0","1213"
"10-A18-j24-1","TA+g7h10","101.TA.10-A18-j24-1.10.H","10-A18-j24-1.10.H","Bratislava hlavná stanica","RJX 167","0","1214"
"10-A18-j24-1","TA+6r510","102.TA.10-A18-j24-1.10.H","10-A18-j24-1.10.H","Bratislava hlavná stanica","RJX 167","0","1215"
"10-A18-j24-1","TA+pyq10","103.TA.10-A18-j24-1.10.H","10-A18-j24-1.10.H","Bratislava hlavná stanica","RJX 167","0","1216"
"10-A18-j24-1","TA+ncq10","104.TA.10-A18-j24-1.10.H","10-A18-j24-1.10.H","Bratislava hlavná stanica","RJX 167","0","1217"
"10-A18-j24-1","TA+nyq10","105.TA.10-A18-j24-1.10.H","10-A18-j24-1.10.H","Bratislava hlavná stanica","RJX 167","0","1218"
"10-A18-j24-1","TA+i9s00","106.TA.10-A18-j24-1.11.H","10-A18-j24-1.11.H","München Hauptbahnhof","RJ 1286","0",""
"10-A18-j24-1","TA+7wf00","107.TA.10-A18-j24-1.11.H","10-A18-j24-1.11.H","München Hauptbahnhof","RJ 1286","0",""
"10-A18-j24-1","TA+ayp00","108.TA.10-A18-j24-1.11.H","10-A18-j24-1.11.H","München Hauptbahnhof","RJ 1286","0",""
"10-A18-j24-1","TA+oj520","109.TA.10-A18-j24-1.11.H","10-A18-j24-1.11.H","München Hauptbahnhof","RJ 1286","0",""
"10-A18-j24-1","TA+jgp00","11.TA.10-A18-j24-1.3.R","10-A18-j24-1.3.R","Feldkirch Bahnhof","RJ 1287","1",""
"10-A18-j24-1","TA+nj520","110.TA.10-A18-j24-1.11.H","10-A18-j24-1.11.H","München Hauptbahnhof","RJ 1286","0",""
"10-A18-j24-1","TA+0m420","111.TA.10-A18-j24-1.12.H","10-A18-j24-1.12.H","Salzburg Hauptbahnhof","RJX 369","0","1060"
"10-A18-j24-1","TA+qzj10","112.TA.10-A18-j24-1.12.H","10-A18-j24-1.12.H","Salzburg Hauptbahnhof","RJX 369","0","1061"
"10-A18-j24-1","TA+82720","113.TA.10-A18-j24-1.12.H","10-A18-j24-1.12.H","Salzburg Hauptbahnhof","RJX 369","0","1062"
"10-A18-j24-1","TA+68d00","114.TA.10-A18-j24-1.12.H","10-A18-j24-1.12.H","Salzburg Hauptbahnhof","RJX 369","0","1063"
"10-A18-j24-1","TA+5as00","115.TA.10-A18-j24-1.13.H","10-A18-j24-1.13.H","Salzburg Hauptbahnhof","RJX 369","0","1064"
"10-A18-j24-1","TA+mft00","116.TA.10-A18-j24-1.13.H","10-A18-j24-1.13.H","Salzburg Hauptbahnhof","RJX 369","0","1065"
"10-A18-j24-1","TA+30i00","117.TA.10-A18-j24-1.14.H","10-A18-j24-1.14.H","Wien Hauptbahnhof","RJX 367","0","1076"
"10-A18-j24-1","TA+pvn00","118.TA.10-A18-j24-1.14.H","10-A18-j24-1.14.H","Wien Hauptbahnhof","RJX 367","0","1077"
"10-A18-j24-1","TA+grm00","119.TA.10-A18-j24-1.14.H","10-A18-j24-1.14.H","Wien Hauptbahnhof","RJX 169","0","1086"
"10-A18-j24-1","TA+ra310","12.TA.10-A18-j24-1.4.R","10-A18-j24-1.4.R","Zürich HB","RJX 168","1","1170"
"10-A18-j24-1","TA+i3720","120.TA.10-A18-j24-1.14.H","10-A18-j24-1.14.H","Wien Hauptbahnhof","RJX 169","0","1083"
"10-A18-j24-1","TA+ldn00","121.TA.10-A18-j24-1.14.H","10-A18-j24-1.14.H","Wien Hauptbahnhof","RJX 169","0","1084"
"10-A18-j24-1","TA+5mg00","122.TA.10-A18-j24-1.15.H","10-A18-j24-1.15.H","Flughafen Wien Bahnhof","RJX 161","0",""
"10-A18-j24-1","TA+jk520","123.TA.10-A18-j24-1.15.H","10-A18-j24-1.15.H","Flughafen Wien Bahnhof","RJX 161","0",""
"10-A18-j24-1","TA+ik520","124.TA.10-A18-j24-1.15.H","10-A18-j24-1.15.H","Flughafen Wien Bahnhof","RJX 161","0",""
"10-A18-j24-1","TA+7pl10","125.TA.10-A18-j24-1.15.H","10-A18-j24-1.15.H","Flughafen Wien Bahnhof","RJX 161","0",""
"10-A18-j24-1","TA+flx10","126.TA.10-A18-j24-1.15.H","10-A18-j24-1.15.H","Flughafen Wien Bahnhof","RJX 161","0",""
"10-A18-j24-1","TA+fzs10","127.TA.10-A18-j24-1.15.H","10-A18-j24-1.15.H","Flughafen Wien Bahnhof","RJX 161","0",""
"10-A18-j24-1","TA+ldn00","128.TA.10-A18-j24-1.15.H","10-A18-j24-1.15.H","Flughafen Wien Bahnhof","RJX 167","0","1219"
"10-A18-j24-1","TA+w2620","129.TA.10-A18-j24-1.15.H","10-A18-j24-1.15.H","Flughafen Wien Bahnhof","RJX 165","0","1183"
"10-A18-j24-1","TA+rw420","13.TA.10-A18-j24-1.4.R","10-A18-j24-1.4.R","Zürich HB","RJX 168","1","1171"
"10-A18-j24-1","TA+is120","130.TA.10-A18-j24-1.15.H","10-A18-j24-1.15.H","Flughafen Wien Bahnhof","RJX 165","0","1184"
"10-A18-j24-1","TA+l3320","131.TA.10-A18-j24-1.15.H","10-A18-j24-1.15.H","Flughafen Wien Bahnhof","RJX 167","0","1220"
"10-A18-j24-1","TA+g3720","132.TA.10-A18-j24-1.15.H","10-A18-j24-1.15.H","Flughafen Wien Bahnhof","RJX 167","0","1221"
"10-A18-j24-1","TA+zmp00","133.TA.10-A18-j24-1.15.H","10-A18-j24-1.15.H","Flughafen Wien Bahnhof","RJX 167","0","1222"
"10-A18-j24-1","TA+has00","134.TA.10-A18-j24-1.16.H","10-A18-j24-1.16.H","Flughafen Wien Bahnhof","RJX 161","0",""
"10-A18-j24-1","TA+5as00","135.TA.10-A18-j24-1.16.H","10-A18-j24-1.16.H","Flughafen Wien Bahnhof","RJX 161","0",""
"10-A18-j24-1","TA+3m420","136.TA.10-A18-j24-1.17.H","10-A18-j24-1.17.H","Salzburg Hauptbahnhof","RJX 369","0",""
